Time of Day,Time,Image Counts,Pyrometer,Spin_Motor,Dispense X,Dispense Z,Gas Quenching,Sine,BK Set Amps,BK Set Volts,BK Amps,BK Volts,BK Power,2D Image,Spectrometer
-0.69429474,-0.31619853,-0.33521064,0.0,0.0,0.0,0.0,2662324.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1072.txt
-0.69534195,-0.31600719,-0.33575062,0.0,0.0,0.0,0.0,2662324.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1073.txt
-0.69523006,-0.31624231,-0.3347339,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1075.txt
-0.69460608,-0.3160594,-0.33467488,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1076.txt
-0.69481753,-0.31629907,-0.33477768,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1077.txt
-0.69474067,-0.31636425,-0.33530566,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1078.txt
-0.69493396,-0.31605454,-0.33589202,0.0,0.0,0.0,0.0,2662444.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1079.txt
-0.69504423,-0.31620339,-0.33600455,0.0,0.0,0.0,0.0,2663436.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1080.txt
-0.69486132,-0.31616869,-0.33592672,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1082.txt
-0.69345186,-0.31587941,-0.33578402,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1083.txt
-0.69440404,-0.31629096,-0.33598153,0.0,0.0,0.0,0.0,2662324.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1084.txt
-0.69542432,-0.31608891,-0.33445597,0.0,0.0,0.0,0.0,2662324.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1085.txt
-0.69512401,-0.31631561,-0.33518372,0.0,0.0,0.0,0.0,2662324.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1086.txt
-0.69536173,-0.31616772,-0.33550057,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1087.txt
-0.69453441,-0.31638598,-0.33625395,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1089.txt
-0.69564193,-0.31595919,-0.33641643,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1090.txt
-0.69346872,-0.31603637,-0.33515453,0.0,0.0,0.0,0.0,2662324.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1091.txt
-0.69632883,-0.31636166,-0.33577721,0.0,0.0,0.0,0.0,2662324.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1092.txt
-0.69734554,-0.31634998,-0.33442029,0.0,0.0,0.0,0.0,2662324.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1093.txt
-0.70089091,-0.31662759,-0.33550252,0.0,0.0,0.0,0.0,2662876.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1095.txt
-0.69345575,-0.31603962,-0.3362293,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1096.txt
-0.6957749,-0.31642295,-0.33544317,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1097.txt
-0.69434955,-0.31619172,-0.33663826,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1098.txt
-0.69335327,-0.31606167,-0.33595753,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1099.txt
-0.69393995,-0.31622188,-0.3359611,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1100.txt
-0.69486359,-0.31625982,-0.33449553,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1102.txt
-0.69385044,-0.31603929,-0.33527907,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1103.txt
-0.69372525,-0.31616253,-0.33658248,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1104.txt
-0.69336624,-0.31609086,-0.33610379,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1105.txt
-0.69412935,-0.31611324,-0.33579667,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1106.txt
-0.69307923,-0.31609864,-0.33546587,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1107.txt
-0.69369996,-0.31612134,-0.33556057,0.0,0.0,0.0,0.0,2662452.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1108.txt
-0.6925613,-0.31625366,-0.33413814,0.0,0.0,0.0,0.0,2662344.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1110.txt
-0.69382449,-0.31615345,-0.33600812,0.0,0.0,0.0,0.0,2662344.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1111.txt
-0.69186857,-0.31602178,-0.33544836,0.0,0.0,0.0,0.0,2662344.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1112.txt
-0.69331338,-0.31606848,-0.33652118,0.0,0.0,0.0,0.0,2662344.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1113.txt
-0.69228207,-0.31612329,-0.33513313,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1114.txt
-0.69497612,-0.31618458,-0.33559073,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1115.txt
-0.69290085,-0.3160221,-0.33650172,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1117.txt
-0.69386925,-0.31603054,-0.33486363,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1118.txt
-0.69253665,-0.31595497,-0.33593872,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1119.txt
-0.69380795,-0.3161288,-0.33445434,0.0,0.0,0.0,0.0,2662344.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1120.txt
-0.70318607,-0.31679721,-0.33666809,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1121.txt
-0.69416275,-0.31624912,-0.33490611,0.0,0.0,0.0,0.0,2662360.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1122.txt
-0.693998,-0.31618329,-0.3350034,0.0,0.0,0.0,0.0,2663080.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1124.txt
-0.69318073,-0.31612037,-0.3359825,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1125.txt
-0.69335651,-0.31609605,-0.33511367,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1126.txt
-0.69401227,-0.31602373,-0.33684938,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1127.txt
-0.69195127,-0.3161421,-0.33518048,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1128.txt
-0.69169506,-0.31593,-0.33519215,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1129.txt
-0.69173852,-0.31616253,-0.33458893,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1131.txt
-0.69229569,-0.31616545,-0.33478352,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1132.txt
-0.69193668,-0.31604578,-0.33612812,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1133.txt
-0.69112849,-0.31608307,-0.33530242,0.0,0.0,0.0,0.0,2662332.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1134.txt
-0.69131465,-0.31606329,-0.33479487,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1135.txt
-0.69239395,-0.31609897,-0.33660356,0.0,0.0,0.0,0.0,2662348.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1136.txt
-0.69241504,-0.31600362,-0.33622963,0.0,0.0,0.0,0.0,2662524.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1138.txt
-0.69124297,-0.31606199,-0.33534296,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1139.txt
-0.69216791,-0.31614696,-0.33439467,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1140.txt
-0.69164707,-0.3159981,-0.33429738,0.0,0.0,0.0,0.0,2662340.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1141.txt
-0.69232293,-0.31629647,-0.3359838,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1142.txt
-0.69114795,-0.31592384,-0.33569775,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1143.txt
-0.69240758,-0.31579476,-0.33589948,0.0,0.0,0.0,0.0,2662356.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1145.txt
-0.69149237,-0.31601497,-0.33549214,0.0,0.0,0.0,0.0,2662356.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1146.txt
-0.6915848,-0.3158606,-0.33407004,0.0,0.0,0.0,0.0,2662356.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1147.txt
-0.69735592,-0.3163289,-0.33613201,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1148.txt
-0.69270724,-0.31608956,-0.33617774,0.0,0.0,0.0,0.0,2662372.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1149.txt
-0.69111552,-0.315978,-0.33462331,0.0,0.0,0.0,0.0,2662356.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1150.txt
-0.69116254,-0.31594524,-0.33463239,0.0,0.0,0.0,0.0,2662356.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1152.txt
-0.69057132,-0.31598189,-0.33520642,0.0,0.0,0.0,0.0,2663208.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1153.txt
-0.6906991,-0.31602373,-0.33393674,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1154.txt
-0.69063943,-0.31587357,-0.33564976,0.0,0.0,0.0,0.0,2662380.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1155.txt
-0.69311068,-0.31625366,-0.33404668,0.0,0.0,0.0,0.0,2662380.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1156.txt
-0.68857616,-0.31575747,-0.33465217,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1157.txt
-0.69157507,-0.31601205,-0.33433694,0.0,0.0,0.0,0.0,2662380.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1159.txt
-0.68964801,-0.31573476,-0.33522588,0.0,0.0,0.0,0.0,2662380.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1160.txt
-0.69191495,-0.31598416,-0.33527096,0.0,0.0,0.0,0.0,2662380.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1161.txt
-0.6910659,-0.31618491,-0.33508091,0.0,0.0,0.0,0.0,2662380.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1162.txt
-0.69003686,-0.31595854,-0.33483022,0.0,0.0,0.0,0.0,2662380.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1163.txt
-0.69021945,-0.31588946,-0.33538123,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1164.txt
-0.69087747,-0.31590243,-0.33552684,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1166.txt
-0.68837703,-0.31575001,-0.33614206,0.0,0.0,0.0,0.0,2662808.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1167.txt
-0.68884826,-0.3158606,-0.33506308,0.0,0.0,0.0,0.0,2662376.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1168.txt
-0.68713784,-0.31558655,-0.33473812,0.0,0.0,0.0,0.0,2662376.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1169.txt
-0.68913073,-0.31599292,-0.33572759,0.0,0.0,0.0,0.0,2662376.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1170.txt
-0.68710573,-0.3155165,-0.33457304,0.0,0.0,0.0,0.0,2662376.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1171.txt
-0.69565328,-0.31650857,-0.33547268,0.0,0.0,0.0,0.0,2662376.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1173.txt
-0.69224639,-0.31623518,-0.33458861,0.0,0.0,0.0,0.0,2662376.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1174.txt
-0.68974693,-0.31579509,-0.33409112,0.0,0.0,0.0,0.0,2662392.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1175.txt
-0.68841952,-0.31601529,-0.33415987,0.0,0.0,0.0,0.0,2662396.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1176.txt
-0.68904382,-0.31568352,-0.33560889,0.0,0.0,0.0,0.0,2662396.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1177.txt
-0.6893344,-0.31608859,-0.33446634,0.0,0.0,0.0,0.0,2662396.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1179.txt
-0.68981373,-0.31579184,-0.3353929,0.0,0.0,0.0,0.0,2662380.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1180.txt
-0.68758701,-0.31574157,-0.33444202,0.0,0.0,0.0,0.0,2662440.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1181.txt
-0.68924457,-0.31590016,-0.33660356,0.0,0.0,0.0,0.0,2663440.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1182.txt
-0.68811369,-0.31581195,-0.33489087,0.0,0.0,0.0,0.0,2662380.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1183.txt
-0.68753772,-0.3158353,-0.33552198,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1184.txt
-0.68757566,-0.31576784,-0.33525993,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1186.txt
-0.68865659,-0.31578179,-0.33492914,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1187.txt
-0.68829044,-0.31576201,-0.33516913,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1188.txt
-0.68922673,-0.31582233,-0.33469758,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1189.txt
-0.68829109,-0.31586514,-0.33505237,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1190.txt
-0.68966779,-0.31588297,-0.33475368,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1191.txt
-0.68772452,-0.31583887,-0.33432462,0.0,0.0,0.0,0.0,2662364.0,0.0,0.0,..\..\..\..\..\..\..,..\MAPI_1pct_ABA_S1_30_tube_5min,3294,Spectrums\MAPI_1pct_ABA_S1_30_tube_5min,3294,1193.txt
